"line_type","anlys_id","glac_id","anlys_time","area","db_area","width","length","primeclass","min_elev","mean_elev","max_elev","src_date","rec_status","glac_name","wgms_id","local_id","glac_stat","subm_id","release_dt","proc_desc","rc_id","geog_area","chief_affl","loc_unc_x","loc_unc_y","glob_unc_x","glob_unc_y","submitters","analysts","bboxes","geog_area_rollup"
"glac_bound","662112.0","G286380E47698S","2018-09-04T00:00:00","2.2804","3.71266","0.0","0.0","5.0","1361.0","0.0","2878.0","2005-02-20T00:00:00","okay","Gl. Volc?±nico","None","LIA-7","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-72.29500725, -47.70652085), (-72.24466575, -47.70652085), (-72.24466575, -47.68520615), (-72.29500725, -47.68520615), (-72.29500725, -47.70652085)]","South America"
"glac_bound","669852.0","G289994E32681S","2018-09-04T00:00:00","6.9498","6.95389","0.0","0.0","5.0","3472.0","0.0","5460.0","2010-03-27T00:00:00","okay","Gl. Horcones Inferior","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-70.02406595, -32.754097), (-69.95771504999999, -32.754097), (-69.95771504999999, -32.667373000000005), (-70.02406595, -32.667373000000005), (-70.02406595, -32.754097)]","South America"
"glac_bound","678972.0","G323907E54829S","2018-09-04T00:00:00","17.5738","15.306","0.0","0.0","5.0","10.0","0.0","1068.0","2016-02-19T00:00:00","okay","Gl. Philippi","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-36.145971700000004, -54.853836449999996), (-36.0465823, -54.853836449999996), (-36.0465823, -54.799618550000005), (-36.145971700000004, -54.799618550000005), (-36.145971700000004, -54.853836449999996)]","South America"
"glac_bound","678454.0","G322681E54100S","2018-09-04T00:00:00","21.4569","18.5776","0.0","0.0","5.0","19.0","0.0","1072.0","2016-02-19T00:00:00","okay","Gl. Lucas","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-37.364411249999996, -54.13400825000001), (-37.28472175, -54.13400825000001), (-37.28472175, -54.06756275), (-37.364411249999996, -54.06756275), (-37.364411249999996, -54.13400825000001)]","South America"
"glac_bound","675274.0","G290521E33786S","2018-09-04T00:00:00","1.155","1.15584","0.0","0.0","5.0","3438.0","0.0","4168.0","2011-03-30T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-69.49255465, -33.79839174999999), (-69.46724035, -33.79839174999999), (-69.46724035, -33.77272325), (-69.49255465, -33.77272325), (-69.49255465, -33.79839174999999)]","South America"
"glac_bound","678464.0","G322698E54188S","2018-09-04T00:00:00","4.208","3.64681","0.0","0.0","6.0","10.0","0.0","1106.0","2016-02-19T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-37.3183402, -54.2071321), (-37.2854898, -54.2071321), (-37.2854898, -54.1706979), (-37.3183402, -54.1706979), (-37.3183402, -54.2071321)]","South America"
"glac_bound","660390.0","G286628E49955S","2018-09-04T00:00:00","2.5176","2.51875","0.0","0.0","5.0","489.0","0.0","2595.0","2005-02-20T00:00:00","okay","Gl. Delgado Bertrand","None","SPI-38","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-73.3873244, -49.96855755), (-73.3559436, -49.96855755), (-73.3559436, -49.93992345), (-73.3873244, -49.93992345), (-73.3873244, -49.96855755)]","South America"
"glac_bound","673881.0","G290376E33014S","2018-09-04T00:00:00","1.1923","1.19318","0.0","0.0","5.0","4048.0","0.0","5288.0","2010-03-23T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-69.6407691, -33.02414535), (-69.6141689, -33.02414535), (-69.6141689, -33.003875650000005), (-69.6407691, -33.003875650000005), (-69.6407691, -33.02414535)]","South America"
"glac_bound","672197.0","G290230E30418S","2018-09-04T00:00:00","2.2222","2.22368","0.0","0.0","6.0","5571.0","0.0","6254.0","2010-04-14T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-69.78303525, -30.42888165), (-69.76098575, -30.42888165), (-69.76098575, -30.40627335), (-69.78303525, -30.40627335), (-69.78303525, -30.42888165)]","South America"
"glac_bound","660733.0","G286875E50590S","2018-09-04T00:00:00","4.2244","4.22598","0.0","0.0","6.0","771.0","0.0","2311.0","2005-02-20T00:00:00","okay","None","None","SPI-49","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-73.1479628, -50.57868295), (-73.1089832, -50.57868295), (-73.1089832, -50.550348050000004), (-73.1479628, -50.550348050000004), (-73.1479628, -50.57868295)]","South America"
"glac_bound","660549.0","G286774E50421S","2018-09-04T00:00:00","1.501","1.50154","0.0","0.0","5.0","253.0","0.0","2823.0","2005-02-20T00:00:00","okay","Gl. Ameghino","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-73.26919675, -50.424411299999996), (-73.18454625, -50.424411299999996), (-73.18454625, -50.4169907), (-73.26919675, -50.4169907), (-73.26919675, -50.424411299999996)]","South America"
"glac_bound","671434.0","G290164E33754S","2018-09-04T00:00:00","1.3283","1.32918","0.0","0.0","6.0","3923.0","0.0","5248.0","2011-03-30T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-69.8438377, -33.7608965), (-69.81740029999999, -33.7608965), (-69.81740029999999, -33.7469155), (-69.8438377, -33.7469155), (-69.8438377, -33.7608965)]","South America"
"glac_bound","678388.0","G322386E54120S","2018-09-04T00:00:00","11.8833","10.2905","0.0","0.0","5.0","22.0","0.0","1047.0","2016-02-19T00:00:00","okay","Gl. Schrader","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-37.6425356, -54.143352650000004), (-37.5842004, -54.143352650000004), (-37.5842004, -54.094850349999994), (-37.6425356, -54.094850349999994), (-37.6425356, -54.143352650000004)]","South America"
"glac_bound","675125.0","G290492E33048S","2018-09-04T00:00:00","1.9118","1.91327","0.0","0.0","5.0","4354.0","0.0","5563.0","2010-03-28T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-69.51962569999999, -33.059120400000005), (-69.49378229999999, -33.059120400000005), (-69.49378229999999, -33.0373096), (-69.51962569999999, -33.0373096), (-69.51962569999999, -33.059120400000005)]","South America"
"glac_bound","664279.0","G288319E47041S","2018-09-04T00:00:00","3.953","3.95218","0.0","0.0","5.0","2053.0","0.0","2694.0","2008-03-07T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-71.70290465000001, -47.0498057), (-71.66040835, -47.0498057), (-71.66040835, -47.0295283), (-71.70290465000001, -47.0295283), (-71.70290465000001, -47.0498057)]","South America"
"glac_bound","660576.0","G286791E49533S","2018-09-04T00:00:00","2.9032","2.9043","0.0","0.0","6.0","817.0","0.0","1974.0","2005-02-20T00:00:00","okay","None","None","SPI-28","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-73.22560965, -49.54408215), (-73.18903135, -49.54408215), (-73.18903135, -49.51928485), (-73.22560965, -49.51928485), (-73.22560965, -49.54408215)]","South America"
"glac_bound","678402.0","G322418E54137S","2018-09-04T00:00:00","2.3583","2.04257","0.0","0.0","5.0","9.0","0.0","969.0","2016-02-19T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-37.59925535000001, -54.1461557), (-37.56202365, -54.1461557), (-37.56202365, -54.1291563), (-37.59925535000001, -54.1291563), (-37.59925535000001, -54.1461557)]","South America"
"glac_bound","671625.0","G290182E34065S","2018-09-04T00:00:00","1.3907","1.39162","0.0","0.0","5.0","3749.0","0.0","4807.0","2011-03-30T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-69.82547285000001, -34.07301255), (-69.81346415, -34.07301255), (-69.81346415, -34.04220045), (-69.82547285000001, -34.04220045), (-69.82547285000001, -34.07301255)]","South America"
"glac_bound","678929.0","G323863E54771S","2018-09-04T00:00:00","1.4411","1.25772","0.0","0.0","6.0","194.0","0.0","864.0","2015-02-16T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-36.16751694999999, -54.778768649999996), (-36.11760005, -54.778768649999996), (-36.11760005, -54.76346435), (-36.16751694999999, -54.76346435), (-36.16751694999999, -54.778768649999996)]","South America"
"glac_bound","674049.0","G290387E33685S","2018-09-04T00:00:00","1.1167","1.11751","0.0","0.0","5.0","3573.0","0.0","4899.0","2011-03-30T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-69.62709475, -33.6924611), (-69.58554224999999, -33.6924611), (-69.58554224999999, -33.676904900000004), (-69.62709475, -33.676904900000004), (-69.62709475, -33.6924611)]","South America"
"glac_bound","667489.0","G289873E32585S","2018-09-04T00:00:00","1.2964","1.29713","0.0","0.0","5.0","4232.0","0.0","5070.0","2009-04-18T00:00:00","okay","Gl. De los Indios","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-70.1319177, -32.59652615), (-70.11260829999999, -32.59652615), (-70.11260829999999, -32.57557885000001), (-70.1319177, -32.57557885000001), (-70.1319177, -32.59652615)]","South America"
"glac_bound","678415.0","G322436E54111S","2018-09-04T00:00:00","20.2198","17.5075","0.0","0.0","5.0","95.0","0.0","996.0","2016-02-19T00:00:00","okay","Peters Glacier,","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-37.6095282, -54.13809335), (-37.5239878, -54.13809335), (-37.5239878, -54.084801649999996), (-37.6095282, -54.084801649999996), (-37.6095282, -54.13809335)]","South America"
"glac_bound","667828.0","G289918E31974S","2018-09-04T00:00:00","3.1208","3.12242","0.0","0.0","6.0","4202.0","0.0","6604.0","2010-04-14T00:00:00","okay","Gl. del Caballito","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-70.1128514, -31.988189199999994), (-70.0718346, -31.988189199999994), (-70.0718346, -31.969946799999995), (-70.1128514, -31.969946799999995), (-70.1128514, -31.988189199999994)]","South America"
"glac_bound","673125.0","G290321E33484S","2018-09-04T00:00:00","1.4115","1.41247","0.0","0.0","6.0","5020.0","0.0","5516.0","2011-03-30T00:00:00","okay","None","None","None","exists","700.0","2018-09-04T09:00:00","Semi-automatic and manual glacier classification.; Semi-automatic and manual glacier mapping from various multispectral imagery","27.0","Argentina","IANIGLA","50","50","80","80","Hidalgo, Lidia Ferri","Castro, Mariano; Gargantini, Hernán; Gimenez, Melisa; Hidalgo, Lidia Ferri; Masiokas, Mariano; Pecker Marcosig, Ivanna; Pitte, Pierre; Ruiz, Lucas; Zalazar, Laura","[(-69.69090905000002, -33.4997318), (-69.66925995, -33.4997318), (-69.66925995, -33.4791222), (-69.69090905000002, -33.4791222), (-69.69090905000002, -33.4997318)]","South America"
